Product Title,average_rating,rating,timestamp,price,features,details,review
Tobacco Vanille 100ml by TRiBUTE8,3.8,1.0,2016-09-02 23:56:38.000,19.9,"['Smooth Oriental', 'Tobacco Leaf', 'Tonka Bean', 'Tobacco Flower']","{""Brand"": ""TRiBUTE8"", ""Item Form"": ""leaf"", ""Item Volume"": ""100 Milliliters"", ""Scent"": ""Tobacco Vanille"", ""Age Range (Description)"": ""Adult"", ""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""5.71 x 1.73 x 1.73 inches; 3.88 Ounces"", ""Item model number"": ""TF3"", ""UPC"": ""794168066113 755332567706"", ""Manufacturer"": ""TRiBUTE8""}",Smells NOTHING like it. I can’t stand people writing these misleading reviews. It smells nothing like it
"African Traditional Wax Print Head wrap Scarf, Women Multi-Color Headband (TJ3)",4.0,1.0,2017-04-15 19:41:57.000,9.99,"[""Average Size:43*35 inches,100% premium African cotton fabric our scarves are easy to tie and large enough for any style. African wax printing,colors won't fade."", 'Pull headdress, tie, scarf,Can be used with Western or traditional clothing,You could wear your head wrap with any outfit, from Jeans and a T-shirt to a cocktail dress. Best when worn with a solid color outfit that matches any of the colors on the scarf.', 'CARE INSTRUCTIONS Hand wash in cold water with mild laundry detergent or use a professional dry clean service. Do not wring or twist, shake off excess water and hang to air dry. Do not bleach. Iron when it is dry.', 'Handmade, highly attention to detail, our packaging is handmade by skilled garment workers. When you are wearing a package, you wear a special artwork for you.', 'We believe in our products and are happy to offer Zero Risk 100% satisfaction and effectiveness guarantee. If for any reason one of our products is not right for you, we will refund your money hassle free within 30 days of purchase.']","{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""10.5 x 7.6 x 1 inches; 5.61 Ounces"", ""Department"": ""womens"", ""Manufacturer"": ""DUOLI DUOLI""}",This item is square shaped. The dimensions say different. It’s impossible to wrap. Beautiful color but totally misrepresented.
"MoYo Natural Labs 8 oz Spray Bottles Fine Mist Empty Travel Containers, BPA Free PET Plastic for Essential Oils and Liquids/Cosmetics (Pack of 2, Blue)",4.1,3.0,2014-02-17 22:13:36.000,8.99,"['NO LEAKING RELIABLE SCREW ON pump mist spray smaller size but put out a good amount of liquid mist spray bottles with reliable screw-on pump mist spray mist that give you peace of mind. Perfect for all of your toiletry or food or liquid items that you wish to store as no spill bottles in your luggage.', 'BPA FREE MoYo Natural Labs spray bottle 8 ounce is ideal as a hairdressing mist bottle and an 8-ounce spray bottle for essential oils, essential skin and body care products. Designed to last, MoYo Natural Labs 8 oz plastic bottles will save you money and hassle.', 'SPRAY MIST BOTTLES ARE TRANSLUCENT and help quickly identify contents inside this 8 oz atomizer spray bottle.', ""WE'RE THAT CONFIDENT THAT YOU'LL love your new 8-ounce body spray bottle and will continue to use MoYo Natural Labs plastic travel containers in the future."", ""OUR MIST SPRAY BOTTLE PROMISE If your body spray bottles for travel becomes compromised or leak in the first year *even if it is your fault* we'll replace your spray bottles, just let us know.""]","{""Brand"": ""MoYo Natural Labs"", ""Color"": ""Blue"", ""Capacity"": ""8 Ounces"", ""Number of Items"": ""2"", ""Item Dimensions LxWxH"": ""4 x 1.75 x 4 inches"", ""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""4 x 1.75 x 4 inches; 2.4 Ounces"", ""Item model number"": ""8OZBLUEFM2PACK"", ""UPC"": ""641938711219"", ""Manufacturer"": ""MoYo Natural Labs""}","I ordered spray bottles, and my bottles were flip top and not spray bottles at all.  However, I am keeping them as I can use them for travel and everyday."
10A Brazilian Body Wave Bundles （24 26 28）100% Virgin Human Hair Bundles Unprocessed Weave Hair Human Bundles of Brazilian Hair Natural Black,2.8,5.0,2021-12-22 17:44:29.960,,[],"{""Brand"": ""YOCYTU"", ""Color"": ""Black"", ""Material"": ""Human Hair"", ""Hair Type"": ""Wavy"", ""Material Feature"": ""Natural"", ""Package Dimensions"": ""8.2 x 8 x 2.2 inches; 10.41 Ounces"", ""UPC"": ""718245175055""}","[[VIDEOID:200dcf1c2b0ae8734054c39c6a52ecce]] Made a wig out of if .Great customer service . Beautiful thick bundles. So many compliments. No smell, fast delivery, and Give 5 stars !!! Cant wait to make my next purchase."
"Reusable Shower Cap for Women – Leakproof, Nonslip Hair Cap for Shower w/ Comfy Flexiband – Soft, Breathable Shower Caps for Women Reusable Waterproof – Durable, Heavy Duty Shower Cap by SMPL OBJECTS (Marble)",4.5,5.0,2017-01-13 16:08:40.000,19.99,"['DON’T RISK RUINING YOUR HAIRSTYLE with LEAKY plastic hair caps that DON’T FIT. The SMPL OBJECTS Shower Cap is uniquely designed with our LEAKPROOF, nonslip silicone Forehead Strip, keeping your waterproof shower cap SECURELY IN PLACE without leaving creases. Made to fit head sizes up to a 24” circumference, this hair shower cap features our elastic Flexiband for THE PERFECT COMFY FIT.', 'THE AVERAGE SHOWER HAIR CAP is poorly made with flimsy materials, FALLING APART after a few uses. Crafted out of DURABLE, 100% waterproof polyester with a LIGHTWEIGHT, BREATHABLE feel, our washable shower cap is SOFT TO THE TOUCH and resistant to wrinkling & tearing. So you can count on it for LONG-LASTING PROTECTION against moisture – and say buh-bye to the WASTEFUL CYCLE of plastic hair caps.', 'MAKE EVERY SHOWER A LUXURY – Our quality-made womens shower caps help MAINTAIN YOUR BLOWOUT, natural curls, or whatever hairstyle you rock by LOCKING OUT MOISTURE in the shower. Not only will your follicles benefit from LESS FREQUENT WASHINGS, our shower bonnet will also eliminate the EXTRA TOUCH-UPS you would normally have to do post-shower – SAVING TIME, and saving your mane from EXCESS HEAT.', 'THE ULTIMATE BEAUTY GIFT – in a CHIC, CHARMING PACKAGE. In your choice of 5 VIBRANT PATTERNS, this shower cap for long hair, medium hair, and short hair has a gorgeous retro look that’s SLEEK & STREAMLINED compared to other bulky hair caps for women. Our head cap bonnets make perfect STOCKING STUFFERS, White Elephant gifts, birthday gifts for Mom, or centerpieces for a luxurious SPA GIFT BASKET!', 'At SMPL OBJECTS, we believe self-care is essential to your wellness and beauty – inside and out. As a woman-owned, woman-operated business based in Toronto, we make our reusable shower caps with only the best materials and craftsmanship. Your satisfaction is our top priority. If you don’t love your adult shower cap, our team is standing by to help.FRIENDLY: Go green with this washable, reusable shower cap that helps protect the environment.']","{""Brand"": ""SMPL objects"", ""Material"": ""Polyester"", ""Age Range (Description)"": ""Adult"", ""Pattern"": ""Marble"", ""Number of Items"": ""1"", ""Package Dimensions"": ""9.21 x 6.97 x 0.67 inches; 0.63 Ounces"", ""Manufacturer"": ""SMPL Objects"", ""Country of Origin"": ""China""}","I was looking for a shower cap that wasn't flimsy or hair-eating (I have mid-back length hair and showering very often results in a wet ponytail that takes forever to dry). This cap is very comfortable, I like the pattern (it's not immediately apparent that it's shower-related) and it looks very well made: over-locked edges, a not-slip trip along the forehead and a sassy bow on the side. The fabric is velvety-soft on the outside, very pleasing to the touch, and waterproof on the inside, but it does not make any crunchy/rubbery noise like an old raincoat. I'm very pleased with my purchase, and this looks like it can be a very nice self-care gift for others."
Messen 4 Pack Hair Clip Barrette Bridal Jewelry Accessory for Women Girls,4.6,3.0,2021-09-07 20:57:16.852,,[],"{""Package Dimensions"": ""8 x 5.5 x 1.25 inches; 3.21 Ounces""}",These are really pretty but a bit heavy for all day wear.  Very nice for special occasions.
"Exfoliating Foot Peel Mask For Softer, Smooth Feet- Gently Peel Away Calluses & Dead Skin, Repair Rough Heels, Get Beautiful Baby Feet Foot Peel in 7 Days (2 Packs)",4.3,1.0,2013-03-12 16:42:04.000,,[],"{""Brand"": ""Karma Cosmetics"", ""Item Form"": ""Gel"", ""Skin Type"": ""Dry"", ""Material Feature"": ""Natural"", ""Recommended Uses For Product"": ""Exfoliating,Moisturize,Calluses"", ""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""8 x 1.5 x 6 inches; 5.61 Ounces"", ""Item model number"": ""footmask1"", ""UPC"": ""782150609615""}","UPDATE AS OF 03/16/2019  All the previous info still applies.  Now that I am 16 days out from using this product, I want to add that my feet are STILL peeling.  I have been using this type (not this particular) product for a couple of years and the entire process is always completed at least by day 12.  Thus, besides the horrible odor, this product is not particularly efficient at exfoliating.  So, basically there is NOTHING about it that I can recommend.<br /><br />No matter how good these are at exfoliating, I cannot recommend them due to the offensive/clingy/cloying/LONGLASTING odor.  I have used products like this before and there is always some odor during use...but these, well, days later after soaking my feet in baking soda water and then vinegar water, the incredibly floral+chemical odor still wafts around my head--yes, all the way from my feet!  It is sickening, offensive,, and embarrassing when I am around other people.  Also, the socks I put on after using this product have been washed in hot water and laundry detergent and they are just going to have to be thrown away because the odor DOES NOT come out.  I threw away second set of these bootees because I cannot subject myself to the odor again no matter how badly I want my feet to be soft without rough skin.  DO NOT BUY if you are sensitive to odors and/or simply do not like strong odors wafting around you for days on end."
EMI Medical Nylon 5 Pocket Nurse Scrub Organizer (Purple),4.6,2.0,2020-08-13 21:52:51.543,8.99,"['The Elite Medical Instruments Scrub Pocket Organizer has 5 pockets to carry essential items.', 'There is a belt loop on the back for use with a belt (not included).', 'A useful pocket organizer that fits nicely into scrub pockets or you can keep at your side.', 'The perfect item for nurses and medical professionals.', 'Brand: Elite Medical Instruments (Model # EAO-314)']","{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""6.5 x 5.39 x 0.43 inches; 2.08 Ounces"", ""Item model number"": ""EAO-314"", ""Date First Available"": ""August 16, 2013"", ""Manufacturer"": ""Elite Medical Instruments""}","I was a new nursing student and wanted to get organized and thought I just *had* to get this.  Save your money.  In reality, you will absolutely never use it and if you do - it'll be more of a nuisance than anything.  Nice concept, but definitely would waste your time."
"stila Perfect Me, Perfect Hue Eye & Cheek Palette, Fair/Light",4.3,5.0,2017-02-24 21:35:59.000,,[],"{""Color"": ""Fair/Light"", ""Brand"": ""stila"", ""Item Form"": ""Powder"", ""Special Feature"": ""Curated to work with your skin tone, but each palette is wearable on all skin tones."", ""Product Benefits"": ""Curated to work with your skin tone, but each palette is wearable on all skin tones."", ""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""3.62 x 0.59 x 3.7 inches; 4.48 Ounces"", ""Item model number"": ""SB80010001"", ""UPC"": ""094800351073"", ""Manufacturer"": ""stila""}",This is a great sized palette for the makeup minimalist. Good quality pigment and neutral enough to get both day and nighttime looks.  I will definitely use this when I travel to cut back on the amount I have to pack.
"PÜR Disappearing Ink 4-in-1 Brightening Concealer Pen, Hydrates to Smooth Lines & Wrinkles, Cruelty & BPA free",4.3,5.0,2009-10-12 03:22:23.000,24.0,[],"{""Product Dimensions"": ""0.63 x 0.75 x 5.25 inches; 0.01 Ounces"", ""Item model number"": ""PUR-847137027100"", ""UPC"": ""847137027100"", ""Manufacturer"": ""P\u00dcR MINERALS"", ""Country of Origin"": ""USA""}",My second time ordering this I went a lighter and love it perfect for under my eyes!! Happy girl.
"Facial Kit For Women - Includes Facial Mask, Facial Makeup Wipes, Nose Strips, Facial Cleansers, Facial- Self Care Package For Women (Multivitamin Facial Kit)",4.5,5.0,2015-07-19 18:43:22.000,,[],"{""Brand"": ""Golden Gift Box"", ""Item Form"": ""Wipes"", ""Skin Type"": ""All"", ""Special Feature"": ""Not Tested On Animals"", ""Unit Count"": ""1.00 Count"", ""Product Dimensions"": ""9 x 9 x 3 inches; 2.47 Pounds"", ""UPC"": ""758176585684""}",You get 5 sets of under eye pads and each one is individually wrapped so you can throw it in your luggage when you travel. You also get 5 facemask which are also individually wrapped. There's a big container of 60 makeup remover wipes and they work really well to remove my makeup.<br />I saw someone say the mask didn't fit them.  My head is pretty small to average size and it fit mine fine. I still had room on the velcro part to make it bigger. The mask fits comfortably and can be refrigerated to help with eye swelling or puffiness.<br />What I liked most about everything is it all says it's not tested on animals and most of it has a cruelty free bunny logo on the back. I always try to buy cruelty free cosmetics and spa products so this is perfect.
Synthetic Yaki Straight Ombre Jumbo Braiding Hair Extensions High Temperature Fiber Crochet Braids Hairstyles (Brown Blonde),4.3,5.0,2015-10-05 06:13:42.000,,[],"{""Brand"": ""Beyond Beauty"", ""Color"": ""brown"", ""Hair Type"": ""Straight"", ""Material Feature"": ""Natural"", ""Installation Type"": ""Sew-In"", ""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""12.76 x 10.75 x 0.98 inches; 14.39 Ounces"", ""UPC"": ""723740812183""}",Good hair
EMI Medical Nylon 5 Pocket Nurse Scrub Organizer (Purple),4.6,5.0,2014-12-04 03:27:25.000,8.99,"['The Elite Medical Instruments Scrub Pocket Organizer has 5 pockets to carry essential items.', 'There is a belt loop on the back for use with a belt (not included).', 'A useful pocket organizer that fits nicely into scrub pockets or you can keep at your side.', 'The perfect item for nurses and medical professionals.', 'Brand: Elite Medical Instruments (Model # EAO-314)']","{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""6.5 x 5.39 x 0.43 inches; 2.08 Ounces"", ""Item model number"": ""EAO-314"", ""Date First Available"": ""August 16, 2013"", ""Manufacturer"": ""Elite Medical Instruments""}",This pocket organizer fits perfectly in the leg pocket of my scrubs.  Scissors fit perfectly and don't cut my scrubs.
"Amaranth Oil by 5AM. 100% Pure, Organic, Cold-Pressed. Amazing for Face, Skin, Nails, Health (Glass Bottle). Learn More. 1oz.",3.9,3.0,2017-05-05 19:16:26.000,,[],"{""Brand"": ""5AM"", ""Item Form"": ""Oil"", ""Unit Count"": ""1.00 Fl Oz"", ""Number of Items"": ""1"", ""Use for"": ""Face"", ""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""1.38 x 1.38 x 4.13 inches; 3.21 Ounces""}",I have dry skin and this oil was pretty drying. It was almost as drying as rosehip oil. It felt luxurious as I applied it but unfortunately did not provide the moisturizing effect I like and get from marula or camellia oil.
Barber Sponge Brush Double Side 2 Different Wave Sizes 2 PC,4.2,5.0,2006-08-08 16:53:41.000,,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""5.39 x 2.99 x 2.52 inches; 2.4 Ounces"", ""UPC"": ""099461002227""}","Came as advertise! Great product. Firm, sturdy and well-made."
"John Frieda Frizz Ease Beyond Smooth Frizz-Immunity Shampoo with Frizz-Immunity Conditioner, 8.45oz",4.5,5.0,2006-04-26 13:27:24.000,,[],"{""Item Form"": ""Liquid"", ""Brand"": ""John Frieda"", ""Hair Type"": ""Coarse, Wavy, Curly, Dry, Damaged"", ""Scent"": ""Coconut"", ""Special Ingredients"": ""Coconut Oil"", ""Package Dimensions"": ""8.66 x 7.01 x 2.09 inches; 8.45 Ounces""}",Excellent results on my African hair
Philips Norelco T970 Accu-Vac Beard and Moustache Trimmer,3.3,5.0,2006-02-21 16:32:43.000,,"['Stainless Steel Self Sharpening Blades offer lifetime precision cutting', 'Patented zoom lock locks into 9 different settings for your desired beard length', 'Rechargeable, Cord / Cordless for use with our without a cord.', '1 hour charge time, battery level indicator', '60 Day Money Back Guarantee']","{""Package Dimensions"": ""9.7 x 6 x 4.6 inches; 1.58 Pounds"", ""Item model number"": ""T970"", ""UPC"": ""075020189707"", ""Manufacturer"": ""Philips Norelco""}","My husband loves this one.  It's better than the last model and if you shave real slow, it will vacume most of the hairs."
Mosher Salon Tools 6.0 Inch Long Ergonomic Handle Scissors,4.4,5.0,2014-05-07 22:52:53.000,19.99,"['HIGH QUALITY NEW -Handmade 6.0""Long good for Barber/Salon use or home', 'ERGONOMIC HANDLE MOLDED FINGER REST -for smooth easyCutting less stress on hands and back', 'JAPANESE STEEL-handmade hollow ground convex Sharp edges for long lasting sharpness', 'FREE -LEATHER CASE -zips up great for traveling', '-100% SATISFACTION GUARANTEE!-your satisfaction is important to Mosher Salon Tools']","{""Material"": ""Leather"", ""Brand"": ""Mosher Salon Tools"", ""Blade Material"": ""Stainless Steel"", ""Item Dimensions LxWxH"": ""8.19 x 4.02 x 0.98 inches"", ""Style"": ""Japanese"", ""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""8.19 x 4.02 x 0.98 inches; 0.8 Ounces"", ""Item model number"": ""M60"", ""UPC"": ""641938982688"", ""Manufacturer"": ""Mosher Salon Tools""}","I learned some things when I was looking for hair cutting shears. Mostly that you can pay around $200 for the best ones,used by professionals,and,that you need very sharp scissors or shears to cut or trim hair.<br /><br />I've been trimming and shaping my own hair for a long time and am usually happy with the results,considering too many times,when I would go to a salon to have it cut or shaped or trimmed,they did a job I was almost always disappointed with. I decided a long time ago,if someone was going to screw up my hair,it might as well be me. At least I have a good idea on when to stop cutting it and I actually care what the final result looks like.<br /><br />I also have fine,wavy hair. Not the easiest to cut.<br /><br />I have noticed,and maybe it was from using whatever scissors were around at the time,that sometimes the ends do look a bit frazzled;and in researching shears,I found out that unless the blades are very sharp,the ends can break,or result in split ends. I don't have split ends and never noticed them,except for a long,long time ago when I was a teenager;but,I have used these once to do some light trimming and shaping;with wavy hair you are always shaping,cutting with the wave and not cutting against the wave. And,these shears have produced a nice result. And I don't see the somewhat frazzled or lightningbolt effect at the ends of my hair,that I sometimes get.<br /><br />I've used these just once,I only trim my hair to maintain healthy looking ends,and I did it a few weeks ago,and I like these and I'm glad I looked for something better than &quot;any old scissors&quot; that I have on hand."
"(10-Pack+Bonus) Premium 4""x4"" Waffle-Weave Microfiber Makeup Removal Kit | Excellent Quality Cloths + Bonus Luxury 8""x8"" Ultra Soft Facial Towel with Silky Satin Border - TRC Skin Care",3.8,5.0,2015-01-23 20:02:06.000,,[],"{""Brand"": ""The Rag CompanyATOPAL"", ""Unit Count"": ""11.00 Count"", ""Age Range (Description)"": ""Adult"", ""Item Dimensions LxWxH"": ""4 x 4 x 1.5 inches"", ""Item Weight"": ""3 Ounces"", ""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""4 x 4 x 1.5 inches; 3 Ounces"", ""Item model number"": ""61007-44-OW-10PK"", ""UPC"": ""712392998505""}",Love these.. I actually got them to use on my English bulldogs folds and they work perfectly.. Great for travel too! and enough of them to use through the week  then wash.. They also arrived sooner than expected :)
Dr Adorable Mustard Seed Oil 8 Oz,4.5,3.0,2014-08-22 20:01:05.000,13.99,"['Mustard Seed Oil, Great in soaps, creams, lotions and for massage.', 'Used to treat chapped lips, diaper rash, dry skin', 'Usage Rate: 1-100%']","{""Brand"": ""Dr Adorable"", ""Item Form"": ""Oil"", ""Unit Count"": ""8 Fl Oz"", ""Number of Items"": ""1"", ""Skin Type"": ""Dry"", ""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""7.99 x 5.79 x 1.81 inches; 8 Ounces"", ""UPC"": ""755702784115 755702871365 817116010928"", ""Manufacturer"": ""Dr Adorable Inc""}",Good for skin. I used on my scalp for conditioning. I mixed with other oils and it seemed to help my scalp breathe and hair grow.
"DHC Deep Cleansing Oil 6.7 fl. oz., includes 12-Piece Beauty Sample Book",4.4,5.0,2014-04-08 14:31:50.000,,[],"{""Item Form"": ""Oil"", ""Skin Type"": ""Dry"", ""Age Range (Description)"": ""Adult"", ""Unit Count"": ""1 Count"", ""Item Package Quantity"": ""1"", ""Package Dimensions"": ""7.9 x 3.6 x 2.1 inches; 12 Ounces""}","Best waterproof mascara remover, does. Not burn eyes great product!"
"Zydeco Chop Chop Cajun Seasoning Base, 8 Ounce Resealable Bags (Pack of Two - 1 Pound Total)",4.7,5.0,2017-12-11 00:03:45.932,,"['All Natural blend of Dehydrated Onion, Dehydrated Garlic, Dehydrated Red and Green Bell Pepper, Dehydrated Celery, Dehydrated Green Onion, and Dehydrated Parsley flakes', 'No MSG, No Salt Added and Gluten Free. Pack of Two 8 Ounce resealable bags (1 Pound total)', 'Use as a replacement for the Cajun Trinity - quick and easy veggie base for gumbo, etouffee, jambalaya, bisques and more', 'Saves time shopping/chopping, money and waste versus keeping produce on hand at all times - ready to add to your favorite dish in just minutes', 'Certified Cajun by the state of Louisiana - From Opelousas, LA deep in the heart of Cajun Country.']","{""Package Dimensions"": ""9.61 x 7.17 x 3.07 inches; 1.41 Pounds"", ""UPC"": ""736684086978"", ""Manufacturer"": ""Zydeco Chop Chop""}",These were great for cutting out cay for ornaments.
"DHC Deep Cleansing Oil 6.7 fl. oz., includes 12-Piece Beauty Sample Book",4.4,5.0,2013-01-02 03:49:37.000,,[],"{""Item Form"": ""Oil"", ""Skin Type"": ""Dry"", ""Age Range (Description)"": ""Adult"", ""Unit Count"": ""1 Count"", ""Item Package Quantity"": ""1"", ""Package Dimensions"": ""7.9 x 3.6 x 2.1 inches; 12 Ounces""}","Hv used this for years. Best makeup remover. Some people report it dries their skin, I haven't had this problem. Even though it is an oil, it doesn't leave my skin oily. DHC always recommends following this with a cleanser. This is a great deal because you get this booklet of samples."
"28 Pcs Donut Hair Bun Maker Set Include 4 Pcs Hair Donut Chignon Bun Shapers,2 Pcs Foam Sponge Bun Makers,2 Pcs French Twist Snap Roll,15 Pcs Hair Bobby Pins and 5 Pcs Hair Elastic Ties for Women",3.6,1.0,2010-12-30 22:29:28.000,,[],"{""Material"": ""Foam,Sponge"", ""Item Form"": ""Elastic"", ""Brand"": ""WILLBOND"", ""Hair Type"": ""Curly"", ""Number of Pieces"": ""5"", ""Package Dimensions"": ""11.5 x 9.5 x 0.4 inches; 4.8 Ounces""}",Not even worth one star. Garbage. Directions are in Chinese. Have no clue how this is even supposed to work on your hair. I tossed mine in the garbage. Really I threw it away.
"Organic Sweet Almond Oil and Fractionated Coconut Oil Bundle for Hair and Skin, 100% Pure and Natural, Hexane-Free, Moisturizing, For Healthy Skin, Silky Hair, Multiuse Body Oil, 16 fl. Oz X 2",4.5,5.0,2008-07-16 20:02:55.000,,[],"{""Brand"": ""Shiny Leaf"", ""Scent"": ""Almond Oil and Fractionated Coconut"", ""Item Form"": ""Oil"", ""Unit Count"": ""32.00 Fl Oz"", ""Number of Items"": ""2"", ""Package Dimensions"": ""8.62 x 5.04 x 2.48 inches; 2.23 Pounds"", ""UPC"": ""781584950669""}",Love this oil. Very light & not greasy.
"PÜR Disappearing Ink 4-in-1 Brightening Concealer Pen, Hydrates to Smooth Lines & Wrinkles, Cruelty & BPA free",4.3,5.0,2020-11-18 01:31:30.714,24.0,[],"{""Product Dimensions"": ""0.63 x 0.75 x 5.25 inches; 0.01 Ounces"", ""Item model number"": ""PUR-847137027100"", ""UPC"": ""847137027100"", ""Manufacturer"": ""P\u00dcR MINERALS"", ""Country of Origin"": ""USA""}","Prior to discovering this product, I used another, much pricier coverup.  It was ok but the applicator was strange and a lot of the expensive cream was wasted.  Also, it didn't last all day.  Pur concealer is perfect.  It spreads easily, blends in nicely and does the job.  Even my undereye dark circles are minimized.  It looks like a small amount of product but a little goes a long way and the tube lasts a very long time, even with daily use.  Update 4/15/2022:  Many months ago, I purchased a second tube of this product because I figured the first tube would soon be gone.  Not so!  Here it is, at least 4 months later and, even with generous daily use, it's only this morning I had to open the new tube.  Great product, lasts a long time, easy to apply and well priced.  The folks who don't like the applicator might try dapping on the small amount needed and spreading it with a fingertip.  Works great that way."
"Exfoliating Foot Peel Mask For Softer, Smooth Feet- Gently Peel Away Calluses & Dead Skin, Repair Rough Heels, Get Beautiful Baby Feet Foot Peel in 7 Days (2 Packs)",4.3,5.0,2015-12-08 17:58:55.000,,[],"{""Brand"": ""Karma Cosmetics"", ""Item Form"": ""Gel"", ""Skin Type"": ""Dry"", ""Material Feature"": ""Natural"", ""Recommended Uses For Product"": ""Exfoliating,Moisturize,Calluses"", ""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""8 x 1.5 x 6 inches; 5.61 Ounces"", ""Item model number"": ""footmask1"", ""UPC"": ""782150609615""}",Really works.
"Salerm HI REPAIR Shampoo & Mask Conditioner DUO SET, High Repair Damaged Hair for Strong, Full Bodied Shine Softness Masque (250 ml (9 oz) + 250 ml (9 oz) - DUO KIT)",4.5,5.0,2022-10-02 01:30:23.680,33.72,"['Rejuvenates and repairs.', 'Ideal for damaged hair.', 'More shine and softness.', 'Immediate effect.']","{""Product Benefits"": ""Hydrating,Shine,Softness,Moisturizing,Repairing,Rejuvenating"", ""Item Form"": ""Liquid"", ""Brand"": ""Salerm"", ""Hair Type"": ""Damaged"", ""Number of Items"": ""2"", ""Package Dimensions"": ""11.18 x 3.39 x 3.19 inches; 1.32 Pounds"", ""UPC"": ""637488774484""}","I love the product, could not be more satisfied, Thank you"
"Vaultz Locking Makeup Artist Case, Black White Stripe (VZ03755)",4.3,4.0,2019-11-02 00:06:52.196,67.49,"['Perfect for a large makeup collection', 'Built-in 14 brush holder in lid with cover; Customize space with 5 adjustable dividers', 'Convenient handle for easy carrying; Sturdy key lock', 'Removable, divided, upper tray for simple access to lower compartment', 'Hard-sided construction prevents items from being crushed']","{""Product Dimensions"": ""9.75 x 9.13 x 15.38 inches; 2.8 Pounds"", ""Item model number"": ""VZ03755"", ""UPC"": ""826030037553"", ""Manufacturer"": ""Ideastream Consumer Products, LLC""}","Good value at $14/ea. I needed a soft bag or case that held its shape. So this met my needs. I found the internal pouches to be more of a nuisance than useful. If they were clear pouches, I may have used these. However the bulk of the pouch itself does take up valuable space. One side of the case has a mesh pocket which can easily hold small items."
"False Eyelashes with Eyeliner, Lash Glue Liner 3 Pairs Fluffy 3D Fake Eyelashes with Magic Eyeliner Pen Self-adhesive -No Glue No Magnet Needed-Strong Hold for False Lashes",4.0,5.0,2021-04-02 09:58:12.880,,[],"{""Color"": ""Black"", ""Brand"": ""Ruairie"", ""Material"": ""Faux Mink"", ""Material Feature"": ""Latex Free"", ""Item Form"": ""Pair"", ""Package Dimensions"": ""5.83 x 5.35 x 0.47 inches; 1.76 Ounces"", ""UPC"": ""734830950968""}",never use lashes because never know how to put them on me but this was very simple
Tara Assorted Color Design 240 Pieces Plastic Beads 10x12 mm For Braid Hair For Girls (GLITTER SKY BLUE),4.5,5.0,2015-06-26 18:10:11.000,6.99,"['There are a variety of color combinations for your hair decoration, such as yellow, green, red, purple, blue, orange and colorful beads', 'These beads are made of durable plastic materials, lightweight and not easy to break down, you can use it for a long time, small but can brighten your hairstyle', 'Each pack contains about 240 Pieces of beads Plastic 10x12 mm barrel shaped pony beads, hole size approximately 7mm', ""Tara braiding pony beads are designed to hold girl's hair braids in place & are also great for craft projects & jewelry making, name bracelet key chain, can be used as a gift for family and friends""]","{""Color"": ""GLITTER SKY BLUE"", ""Material"": ""Plastic"", ""Brand"": ""Tara Toys"", ""Shape"": ""Barrel"", ""Number of Pieces"": ""240"", ""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""8.43 x 4.25 x 0.91 inches; 4.66 Ounces"", ""Item model number"": ""bdm"", ""Manufacturer"": ""Tara""}",Great
"Gel Nail Polish Starter Kit with 36W Nail Light,LED Nail Dryer Lamp 12 Color Gel and Base Top Coat Essentials Manicure Tools",3.9,1.0,2021-05-04 11:25:28.316,24.99,[],"{""Material"": ""Acrylic"", ""Brand"": ""Fashion Zone"", ""Finish Type"": ""Glossy"", ""Item Form"": ""Gel"", ""Package Dimensions"": ""8.6 x 6.9 x 3.8 inches; 1.55 Pounds"", ""UPC"": ""603004594225""}",Very poor quality. Lapm does not dry the polish. Polish doesn't last
